Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_P,Three_P,Three_PA,Three_P_P,Two_P,Two_PA,Two_P_P,eFG_P,FT,FTA,FT_P,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl,Awards,player_id,player_full_name,first_name,last_name,is_active,team_id,team_full_name,abbreviation,nickname,city,state,year_founded
459.0,Justin Edwards,21.0,PHI,SF,2.0,0.0,9.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,1610612755.0,Philadelphia 76ers,PHI,76ers,Philadelphia,Pennsylvania,1949.0
460.0,PJ Hall,22.0,DEN,C,5.0,0.0,11.0,2.0,5.0,0.4,0.0,2.0,0.0,2.0,3.0,0.667,0.4,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,,,,,,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
461.0,Jalen Hood-Schifino,21.0,LAL,SG,2.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,,,,,,,1610612747.0,Los Angeles Lakers,LAL,Lakers,Los Angeles,California,1948.0
462.0,Bronny James,20.0,LAL,SG,7.0,0.0,18.0,1.0,8.0,0.125,0.0,4.0,0.0,1.0,4.0,0.25,0.125,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,,,,,,,1610612747.0,Los Angeles Lakers,LAL,Lakers,Los Angeles,California,1948.0
463.0,James Johnson,37.0,IND,PF,3.0,0.0,10.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,,201949.0,James Johnson,James,Johnson,1.0,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
464.0,Maxwell Lewis,22.0,LAL,SF,7.0,0.0,29.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,,,,,,,1610612747.0,Los Angeles Lakers,LAL,Lakers,Los Angeles,California,1948.0
465.0,Karlo Matković,23.0,NOP,PF,5.0,0.0,39.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,0.0,0.0,,6.0,4.0,10.0,0.0,3.0,3.0,4.0,4.0,4.0,0.0,,,,,,,1610612740.0,New Orleans Pelicans,NOP,Pelicans,New Orleans,Louisiana,2002.0
466.0,Jared Rhoden,25.0,CHO,SG,4.0,0.0,12.0,2.0,8.0,0.25,0.0,2.0,0.0,2.0,6.0,0.333,0.25,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,,1631197.0,Jared Rhoden,Jared,Rhoden,1.0,1610612766.0,Charlotte Hornets,CHO,Hornets,Charlotte,North Carolina,1988.0
467.0,Baylor Scheierman,24.0,BOS,SG,5.0,0.0,34.0,1.0,10.0,0.1,0.0,6.0,0.0,1.0,4.0,0.25,0.1,2.0,2.0,1.0,2.0,5.0,7.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,,,,,,,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
468.0,D.J. Carton,24.0,TOR,SG,4.0,0.0,33.0,1.0,7.0,0.143,0.0,3.0,0.0,1.0,4.0,0.25,0.143,1.0,1.0,1.0,0.0,4.0,4.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,,,,,,,1610612761.0,Toronto Raptors,TOR,Raptors,Toronto,Ontario,1995.0
469.0,Cui Yongxi,21.0,BRK,SG,5.0,0.0,10.0,1.0,7.0,0.143,0.0,3.0,0.0,1.0,4.0,0.25,0.143,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,1610612751.0,Brooklyn Nets,BRK,Nets,Brooklyn,New York,1976.0
470.0,JD Davison,22.0,BOS,PG,4.0,0.0,17.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,,1631120.0,JD Davison,JD,Davison,1.0,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
471.0,David Duke Jr.,25.0,SAS,SG,1.0,0.0,8.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,,1630561.0,David Duke Jr.,David,Duke Jr.,1.0,1610612759.0,San Antonio Spurs,SAS,Spurs,San Antonio,Texas,1976.0
472.0,Collin Gillespie,25.0,PHO,PG,1.0,0.0,3.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,1631221.0,Collin Gillespie,Collin,Gillespie,1.0,1610612756.0,Phoenix Suns,PHO,Suns,Phoenix,Arizona,1968.0
473.0,Jaylen Martin,21.0,BRK,SF,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,1610612751.0,Brooklyn Nets,BRK,Nets,Brooklyn,New York,1976.0
474.0,Tristen Newton,23.0,IND,SG,5.0,0.0,8.0,1.0,6.0,0.167,0.0,3.0,0.0,1.0,3.0,0.333,0.167,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,,,,,,,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
475.0,Quincy Olivari,23.0,LAL,PG,1.0,0.0,8.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,,,,,,1610612747.0,Los Angeles Lakers,LAL,Lakers,Los Angeles,California,1948.0
476.0,Trevelin Queen,27.0,ORL,SG,2.0,0.0,5.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,2.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,,1630243.0,Trevelin Queen,Trevelin,Queen,0.0,1610612753.0,Orlando Magic,ORL,Magic,Orlando,Florida,1989.0
477.0,Oscar Tshiebwe,25.0,UTA,PF,1.0,0.0,16.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,3.0,4.0,0.75,3.0,6.0,9.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,,,,,,,1610612762.0,Utah Jazz,UTA,Jazz,Utah,Utah,1974.0
478.0,Stanley Umude,25.0,MIL,SG,6.0,0.0,17.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.5,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,,1630649.0,Stanley Umude,Stanley,Umude,1.0,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
479.0,Reece Beekman,23.0,GSW,PG,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,,,,,,,1610612744.0,Golden State Warriors,GSW,Warriors,Golden State,California,1946.0
480.0,Ulrich Chomche,19.0,TOR,PF,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,1610612761.0,Toronto Raptors,TOR,Raptors,Toronto,Ontario,1995.0
481.0,Mouhamed Gueye,22.0,ATL,PF,2.0,0.0,11.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,1610612737.0,Atlanta Hawks,ATL,Hawks,Atlanta,Atlanta,1949.0
482.0,Keshad Johnson,23.0,MIA,SF,2.0,0.0,12.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,1610612748.0,Miami Heat,MIA,Heat,Miami,Florida,1988.0
483.0,Malevy Leons,25.0,OKC,SF,6.0,0.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,,,,,,,1610612760.0,Oklahoma City Thunder,OKC,Thunder,Oklahoma City,Oklahoma,1967.0
484.0,Chris Livingston,21.0,MIL,SF,3.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,,,,,,,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
485.0,Bryce McGowens,22.0,POR,SG,1.0,0.0,3.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,1631121.0,Bryce McGowens,Bryce,McGowens,1.0,1610612757.0,Portland Trail Blazers,POR,Trail Blazers,Portland,Oregon,1970.0
486.0,Alex Reese,25.0,OKC,PF,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,1610612760.0,Oklahoma City Thunder,OKC,Thunder,Oklahoma City,Oklahoma,1967.0
487.0,Jacob Toppin,24.0,NYK,SF,7.0,0.0,21.0,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
488.0,Dominick Barlow,21.0,ATL,SF,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1631230.0,Dominick Barlow,Dominick,Barlow,1.0,1610612737.0,Atlanta Hawks,ATL,Hawks,Atlanta,Atlanta,1949.0
489.0,Jalen Bridges,23.0,PHO,SF,2.0,0.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,1610612756.0,Phoenix Suns,PHO,Suns,Phoenix,Arizona,1968.0
490.0,Daishen Nix,22.0,MIN,PG,3.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.5,0.0,4.0,4.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,,1630227.0,Daishen Nix,Daishen,Nix,1.0,1610612750.0,Minnesota Timberwolves,MIN,Timberwolves,Minnesota,Minnesota,1989.0
491.0,Isaiah Crawford,23.0,SAC,SF,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
492.0,Alex Ducas,24.0,OKC,SG,4.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1610612760.0,Oklahoma City Thunder,OKC,Thunder,Oklahoma City,Oklahoma,1967.0
493.0,Kessler Edwards,24.0,DAL,SF,5.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,1630556.0,Kessler Edwards,Kessler,Edwards,1.0,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
494.0,Joe Ingles,37.0,MIN,SF,7.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,0.0,2.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,,204060.0,Joe Ingles,Joe,Ingles,1.0,1610612750.0,Minnesota Timberwolves,MIN,Timberwolves,Minnesota,Minnesota,1989.0
495.0,Harrison Ingram,22.0,SAS,SF,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1610612759.0,San Antonio Spurs,SAS,Spurs,San Antonio,Texas,1976.0
496.0,Daniss Jenkins,23.0,DET,PG,2.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1610612765.0,Detroit Pistons,DET,Pistons,Detroit,Michigan,1948.0
497.0,Mason Jones,26.0,SAC,SG,3.0,0.0,13.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,3.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,1630222.0,Mason Jones,Mason,Jones,0.0,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
498.0,Spencer Jones,23.0,DEN,SF,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
499.0,Mac McClung,26.0,ORL,SG,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1630644.0,Mac McClung,Mac,McClung,0.0,1610612753.0,Orlando Magic,ORL,Magic,Orlando,Florida,1989.0
500.0,Justin Minaya,25.0,POR,SF,1.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1610612757.0,Portland Trail Blazers,POR,Trail Blazers,Portland,Oregon,1970.0
501.0,Riley Minix,24.0,SAS,SF,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1610612759.0,San Antonio Spurs,SAS,Spurs,San Antonio,Texas,1976.0
502.0,Cole Swider,25.0,DET,SF,2.0,0.0,13.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1631306.0,Cole Swider,Cole,Swider,1.0,1610612765.0,Detroit Pistons,DET,Pistons,Detroit,Michigan,1948.0
,League Average,,,,,,,,,0.465,,,0.36,,,0.542,0.541,,,0.778,,,,,,,,,,,,,,,,,,,,,,,
